district_number,district_name,station_number,station_name,last_name,first_name,party_name,votes
48002,Battle River--Crowfoot,501,Mobile poll/Bureau itinérant,Sorenson,Kevin,Conservative,108
48002,Battle River--Crowfoot,501,Mobile poll/Bureau itinérant,Swampy,Katherine,NDP,2
48002,Battle River--Crowfoot,502,Mobile poll/Bureau itinérant,Kelly,Gary,Green Party,6
48002,Battle River--Crowfoot,502,Mobile poll/Bureau itinérant,Kowalski,Andy,Liberal,8
48002,Battle River--Crowfoot,502,Mobile poll/Bureau itinérant,Sorenson,Kevin,Conservative,62
48002,Battle River--Crowfoot,502,Mobile poll/Bureau itinérant,Swampy,Katherine,NDP,18
48002,Battle River--Crowfoot,503,Mobile poll/Bureau itinérant,Kelly,Gary,Green Party,2
48002,Battle River--Crowfoot,503,Mobile poll/Bureau itinérant,Kowalski,Andy,Liberal,6
48002,Battle River--Crowfoot,503,Mobile poll/Bureau itinérant,Sorenson,Kevin,Conservative,82
48002,Battle River--Crowfoot,503,Mobile poll/Bureau itinérant,Swampy,Katherine,NDP,4
48002,Battle River--Crowfoot,504,Mobile poll/Bureau itinérant,Kelly,Gary,Green Party,2
48002,Battle River--Crowfoot,504,Mobile poll/Bureau itinérant,Kowalski,Andy,Liberal,8
48002,Battle River--Crowfoot,504,Mobile poll/Bureau itinérant,Sorenson,Kevin,Conservative,72
48002,Battle River--Crowfoot,504,Mobile poll/Bureau itinérant,Swampy,Katherine,NDP,5
48002,Battle River--Crowfoot,505,Mobile poll/Bureau itinérant,Kelly,Gary,Green Party,1
48002,Battle River--Crowfoot,505,Mobile poll/Bureau itinérant,Kowalski,Andy,Liberal,3
48002,Battle River--Crowfoot,505,Mobile poll/Bureau itinérant,Sorenson,Kevin,Conservative,37
48002,Battle River--Crowfoot,505,Mobile poll/Bureau itinérant,Swampy,Katherine,NDP,2
48002,Battle River--Crowfoot,506,Mobile poll/Bureau itinérant,Kelly,Gary,Green Party,9
48002,Battle River--Crowfoot,506,Mobile poll/Bureau itinérant,Kowalski,Andy,Liberal,11
48002,Battle River--Crowfoot,506,Mobile poll/Bureau itinérant,Sorenson,Kevin,Conservative,100
48002,Battle River--Crowfoot,506,Mobile poll/Bureau itinérant,Swampy,Katherine,NDP,14
48002,Battle River--Crowfoot,507,Mobile poll/Bureau itinérant,Kelly,Gary,Green Party,1
48002,Battle River--Crowfoot,507,Mobile poll/Bureau itinérant,Kowalski,Andy,Liberal,18
48002,Battle River--Crowfoot,507,Mobile poll/Bureau itinérant,Sorenson,Kevin,Conservative,82
48002,Battle River--Crowfoot,507,Mobile poll/Bureau itinérant,Swampy,Katherine,NDP,6
48002,Battle River--Crowfoot,508,Mobile poll/Bureau itinérant,Kelly,Gary,Green Party,4
48002,Battle River--Crowfoot,508,Mobile poll/Bureau itinérant,Kowalski,Andy,Liberal,6
48002,Battle River--Crowfoot,508,Mobile poll/Bureau itinérant,Sorenson,Kevin,Conservative,51
48002,Battle River--Crowfoot,508,Mobile poll/Bureau itinérant,Swampy,Katherine,NDP,7
48002,Battle River--Crowfoot,509,Mobile poll/Bureau itinérant,Kelly,Gary,Green Party,0
48002,Battle River--Crowfoot,509,Mobile poll/Bureau itinérant,Kowalski,Andy,Liberal,6
48002,Battle River--Crowfoot,509,Mobile poll/Bureau itinérant,Sorenson,Kevin,Conservative,49
48002,Battle River--Crowfoot,509,Mobile poll/Bureau itinérant,Swampy,Katherine,NDP,2
48002,Battle River--Crowfoot,510,Mobile poll/Bureau itinérant,Kelly,Gary,Green Party,5
48002,Battle River--Crowfoot,510,Mobile poll/Bureau itinérant,Kowalski,Andy,Liberal,15
48002,Battle River--Crowfoot,510,Mobile poll/Bureau itinérant,Sorenson,Kevin,Conservative,82
48002,Battle River--Crowfoot,510,Mobile poll/Bureau itinérant,Swampy,Katherine,NDP,6
48002,Battle River--Crowfoot,511,Mobile poll/Bureau itinérant,Kelly,Gary,Green Party,4
48002,Battle River--Crowfoot,511,Mobile poll/Bureau itinérant,Kowalski,Andy,Liberal,6
48002,Battle River--Crowfoot,511,Mobile poll/Bureau itinérant,Sorenson,Kevin,Conservative,58
48002,Battle River--Crowfoot,511,Mobile poll/Bureau itinérant,Swampy,Katherine,NDP,2
48002,Battle River--Crowfoot,512,Mobile poll/Bureau itinérant,Kelly,Gary,Green Party,1
48002,Battle River--Crowfoot,512,Mobile poll/Bureau itinérant,Kowalski,Andy,Liberal,6
48002,Battle River--Crowfoot,512,Mobile poll/Bureau itinérant,Sorenson,Kevin,Conservative,91
48002,Battle River--Crowfoot,512,Mobile poll/Bureau itinérant,Swampy,Katherine,NDP,1
48002,Battle River--Crowfoot,513,Mobile poll/Bureau itinérant,Kelly,Gary,Green Party,2
48002,Battle River--Crowfoot,513,Mobile poll/Bureau itinérant,Kowalski,Andy,Liberal,1
48002,Battle River--Crowfoot,513,Mobile poll/Bureau itinérant,Sorenson,Kevin,Conservative,31
48002,Battle River--Crowfoot,513,Mobile poll/Bureau itinérant,Swampy,Katherine,NDP,1
48002,Battle River--Crowfoot,514,Mobile poll/Bureau itinérant,Kelly,Gary,Green Party,2
48002,Battle River--Crowfoot,514,Mobile poll/Bureau itinérant,Kowalski,Andy,Liberal,9
48002,Battle River--Crowfoot,514,Mobile poll/Bureau itinérant,Sorenson,Kevin,Conservative,42
48002,Battle River--Crowfoot,514,Mobile poll/Bureau itinérant,Swampy,Katherine,NDP,4
48002,Battle River--Crowfoot,515,Mobile poll/Bureau itinérant,Kelly,Gary,Green Party,4
48002,Battle River--Crowfoot,515,Mobile poll/Bureau itinérant,Kowalski,Andy,Liberal,12
48002,Battle River--Crowfoot,515,Mobile poll/Bureau itinérant,Sorenson,Kevin,Conservative,28
48002,Battle River--Crowfoot,515,Mobile poll/Bureau itinérant,Swampy,Katherine,NDP,11
48002,Battle River--Crowfoot,516,Mobile poll/Bureau itinérant,Kelly,Gary,Green Party,1
48002,Battle River--Crowfoot,516,Mobile poll/Bureau itinérant,Kowalski,Andy,Liberal,14
48002,Battle River--Crowfoot,516,Mobile poll/Bureau itinérant,Sorenson,Kevin,Conservative,83
48002,Battle River--Crowfoot,516,Mobile poll/Bureau itinérant,Swampy,Katherine,NDP,7
48002,Battle River--Crowfoot,600,Wainwright,Kelly,Gary,Green Party,16
48002,Battle River--Crowfoot,600,Wainwright,Kowalski,Andy,Liberal,48
48002,Battle River--Crowfoot,600,Wainwright,Sorenson,Kevin,Conservative,403
48002,Battle River--Crowfoot,600,Wainwright,Swampy,Katherine,NDP,66
48002,Battle River--Crowfoot,601,Wainwright,Kelly,Gary,Green Party,5
48002,Battle River--Crowfoot,601,Wainwright,Kowalski,Andy,Liberal,27
48002,Battle River--Crowfoot,601,Wainwright,Sorenson,Kevin,Conservative,289
48002,Battle River--Crowfoot,601,Wainwright,Swampy,Katherine,NDP,21
48002,Battle River--Crowfoot,602,Beaver County--Viking,Kelly,Gary,Green Party,8
48002,Battle River--Crowfoot,602,Beaver County--Viking,Kowalski,Andy,Liberal,29
48002,Battle River--Crowfoot,602,Beaver County--Viking,Sorenson,Kevin,Conservative,277
48002,Battle River--Crowfoot,602,Beaver County--Viking,Swampy,Katherine,NDP,21
48002,Battle River--Crowfoot,603,Beaver County--Tofield,Kelly,Gary,Green Party,30
48002,Battle River--Crowfoot,603,Beaver County--Tofield,Kowalski,Andy,Liberal,104
48002,Battle River--Crowfoot,603,Beaver County--Tofield,Sorenson,Kevin,Conservative,494
48002,Battle River--Crowfoot,603,Beaver County--Tofield,Swampy,Katherine,NDP,53
48002,Battle River--Crowfoot,604,Camrose,Kelly,Gary,Green Party,28
48002,Battle River--Crowfoot,604,Camrose,Kowalski,Andy,Liberal,112
48002,Battle River--Crowfoot,604,Camrose,Sorenson,Kevin,Conservative,901
48002,Battle River--Crowfoot,604,Camrose,Swampy,Katherine,NDP,157
48002,Battle River--Crowfoot,605,Camrose,Kelly,Gary,Green Party,24
48002,Battle River--Crowfoot,605,Camrose,Kowalski,Andy,Liberal,121
48002,Battle River--Crowfoot,605,Camrose,Sorenson,Kevin,Conservative,723
48002,Battle River--Crowfoot,605,Camrose,Swampy,Katherine,NDP,108
48002,Battle River--Crowfoot,606,Camrose County,Kelly,Gary,Green Party,20
48002,Battle River--Crowfoot,606,Camrose County,Kowalski,Andy,Liberal,38
48002,Battle River--Crowfoot,606,Camrose County,Sorenson,Kevin,Conservative,383
48002,Battle River--Crowfoot,606,Camrose County,Swampy,Katherine,NDP,27
48002,Battle River--Crowfoot,607,Flagstaff County,Kelly,Gary,Green Party,8
48002,Battle River--Crowfoot,607,Flagstaff County,Kowalski,Andy,Liberal,29
48002,Battle River--Crowfoot,607,Flagstaff County,Sorenson,Kevin,Conservative,413
48002,Battle River--Crowfoot,607,Flagstaff County,Swampy,Katherine,NDP,34
48002,Battle River--Crowfoot,608,Provost,Kelly,Gary,Green Party,5
48002,Battle River--Crowfoot,608,Provost,Kowalski,Andy,Liberal,32
48002,Battle River--Crowfoot,608,Provost,Sorenson,Kevin,Conservative,351
48002,Battle River--Crowfoot,608,Provost,Swampy,Katherine,NDP,10
48002,Battle River--Crowfoot,609,Paintearth County,Kelly,Gary,Green Party,5
48002,Battle River--Crowfoot,609,Paintearth County,Kowalski,Andy,Liberal,13
48002,Battle River--Crowfoot,609,Paintearth County,Sorenson,Kevin,Conservative,259
48002,Battle River--Crowfoot,609,Paintearth County,Swampy,Katherine,NDP,22
48002,Battle River--Crowfoot,610,Settler County,Kelly,Gary,Green Party,25
48002,Battle River--Crowfoot,610,Settler County,Kowalski,Andy,Liberal,60
48002,Battle River--Crowfoot,610,Settler County,Sorenson,Kevin,Conservative,837
48002,Battle River--Crowfoot,610,Settler County,Swampy,Katherine,NDP,57
48002,Battle River--Crowfoot,611,Three Hills--Kneehill County,Kelly,Gary,Green Party,15
48002,Battle River--Crowfoot,611,Three Hills--Kneehill County,Kowalski,Andy,Liberal,44
48002,Battle River--Crowfoot,611,Three Hills--Kneehill County,Sorenson,Kevin,Conservative,770
48002,Battle River--Crowfoot,611,Three Hills--Kneehill County,Swampy,Katherine,NDP,18
48002,Battle River--Crowfoot,612,Drumheller--Starland County,Kelly,Gary,Green Party,5
48002,Battle River--Crowfoot,612,Drumheller--Starland County,Kowalski,Andy,Liberal,21
48002,Battle River--Crowfoot,612,Drumheller--Starland County,Sorenson,Kevin,Conservative,164
48002,Battle River--Crowfoot,612,Drumheller--Starland County,Swampy,Katherine,NDP,9
48002,Battle River--Crowfoot,613,Drumheller,Kelly,Gary,Green Party,31
48002,Battle River--Crowfoot,613,Drumheller,Kowalski,Andy,Liberal,100
48002,Battle River--Crowfoot,613,Drumheller,Sorenson,Kevin,Conservative,615
48002,Battle River--Crowfoot,613,Drumheller,Swampy,Katherine,NDP,70
48002,Battle River--Crowfoot,614,Hanna,Kelly,Gary,Green Party,7
48002,Battle River--Crowfoot,614,Hanna,Kowalski,Andy,Liberal,34
48002,Battle River--Crowfoot,614,Hanna,Sorenson,Kevin,Conservative,445
48002,Battle River--Crowfoot,614,Hanna,Swampy,Katherine,NDP,21
48002,Battle River--Crowfoot,615,Oyen--Acadia,Kelly,Gary,Green Party,8
48002,Battle River--Crowfoot,615,Oyen--Acadia,Kowalski,Andy,Liberal,16
48002,Battle River--Crowfoot,615,Oyen--Acadia,Sorenson,Kevin,Conservative,273
48002,Battle River--Crowfoot,615,Oyen--Acadia,Swampy,Katherine,NDP,8
48002,Battle River--Crowfoot, S/R 1,SVR Group 1/RÉS Groupe 1,Kelly,Gary,Green Party,8
48002,Battle River--Crowfoot, S/R 1,SVR Group 1/RÉS Groupe 1,Kowalski,Andy,Liberal,51
48002,Battle River--Crowfoot, S/R 1,SVR Group 1/RÉS Groupe 1,Sorenson,Kevin,Conservative,75
48002,Battle River--Crowfoot, S/R 1,SVR Group 1/RÉS Groupe 1,Swampy,Katherine,NDP,18
48002,Battle River--Crowfoot, S/R 2,SVR Group 2/RÉS Groupe 2,Kelly,Gary,Green Party,42
48002,Battle River--Crowfoot, S/R 2,SVR Group 2/RÉS Groupe 2,Kowalski,Andy,Liberal,116
48002,Battle River--Crowfoot, S/R 2,SVR Group 2/RÉS Groupe 2,Sorenson,Kevin,Conservative,636
48002,Battle River--Crowfoot, S/R 2,SVR Group 2/RÉS Groupe 2,Swampy,Katherine,NDP,116
48003,Bow River,1,Linden,Alexander,William MacDonald,Liberal,10
48003,Bow River,1,Linden,Fromholt,Rita Ann,Green Party,2
48003,Bow River,1,Linden,Khalid,Fahed,Democratic Advancement,0
48003,Bow River,1,Linden,Kucy,Andrew,Independent,2
48003,Bow River,1,Linden,MacWilliam,Lynn,NDP,3
48003,Bow River,1,Linden,Shields,Martin,Conservative,138
48003,Bow River,1,Linden,VandeStroet,Frans,Christian Heritage Party,2
48003,Bow River,2,Linden,Alexander,William MacDonald,Liberal,15
48003,Bow River,2,Linden,Fromholt,Rita Ann,Green Party,2
48003,Bow River,2,Linden,Khalid,Fahed,Democratic Advancement,0
48003,Bow River,2,Linden,Kucy,Andrew,Independent,2
48003,Bow River,2,Linden,MacWilliam,Lynn,NDP,5
48003,Bow River,2,Linden,Shields,Martin,Conservative,162
48003,Bow River,2,Linden,VandeStroet,Frans,Christian Heritage Party,1
48003,Bow River,3,Linden,Alexander,William MacDonald,Liberal,4
48003,Bow River,3,Linden,Fromholt,Rita Ann,Green Party,1
48003,Bow River,3,Linden,Khalid,Fahed,Democratic Advancement,0
48003,Bow River,3,Linden,Kucy,Andrew,Independent,0
48003,Bow River,3,Linden,MacWilliam,Lynn,NDP,0
48003,Bow River,3,Linden,Shields,Martin,Conservative,65
48003,Bow River,3,Linden,VandeStroet,Frans,Christian Heritage Party,0
48003,Bow River,4,Acme,Alexander,William MacDonald,Liberal,42
48003,Bow River,4,Acme,Fromholt,Rita Ann,Green Party,6
48003,Bow River,4,Acme,Khalid,Fahed,Democratic Advancement,3
48003,Bow River,4,Acme,Kucy,Andrew,Independent,3
48003,Bow River,4,Acme,MacWilliam,Lynn,NDP,6
48003,Bow River,4,Acme,Shields,Martin,Conservative,184
48003,Bow River,4,Acme,VandeStroet,Frans,Christian Heritage Party,1
48003,Bow River,5,Acme,Alexander,William MacDonald,Liberal,40
48003,Bow River,5,Acme,Fromholt,Rita Ann,Green Party,10
48003,Bow River,5,Acme,Khalid,Fahed,Democratic Advancement,0
48003,Bow River,5,Acme,Kucy,Andrew,Independent,1
48003,Bow River,5,Acme,MacWilliam,Lynn,NDP,5
48003,Bow River,5,Acme,Shields,Martin,Conservative,146
48003,Bow River,5,Acme,VandeStroet,Frans,Christian Heritage Party,0
48003,Bow River,6,Swalwell,Alexander,William MacDonald,Liberal,9
48003,Bow River,6,Swalwell,Fromholt,Rita Ann,Green Party,7
48003,Bow River,6,Swalwell,Khalid,Fahed,Democratic Advancement,1
48003,Bow River,6,Swalwell,Kucy,Andrew,Independent,1
48003,Bow River,6,Swalwell,MacWilliam,Lynn,NDP,4
48003,Bow River,6,Swalwell,Shields,Martin,Conservative,135
48003,Bow River,6,Swalwell,VandeStroet,Frans,Christian Heritage Party,2
48003,Bow River,7,Swalwell,Alexander,William MacDonald,Liberal,16
48003,Bow River,7,Swalwell,Fromholt,Rita Ann,Green Party,3
48003,Bow River,7,Swalwell,Khalid,Fahed,Democratic Advancement,0
48003,Bow River,7,Swalwell,Kucy,Andrew,Independent,3
48003,Bow River,7,Swalwell,MacWilliam,Lynn,NDP,12
48003,Bow River,7,Swalwell,Shields,Martin,Conservative,239
48003,Bow River,7,Swalwell,VandeStroet,Frans,Christian Heritage Party,2
48003,Bow River,8,Carbon,Alexander,William MacDonald,Liberal,18
48003,Bow River,8,Carbon,Fromholt,Rita Ann,Green Party,6
48003,Bow River,8,Carbon,Khalid,Fahed,Democratic Advancement,0
48003,Bow River,8,Carbon,Kucy,Andrew,Independent,1
48003,Bow River,8,Carbon,MacWilliam,Lynn,NDP,6
48003,Bow River,8,Carbon,Shields,Martin,Conservative,222
48003,Bow River,8,Carbon,VandeStroet,Frans,Christian Heritage Party,2
48003,Bow River,9,Beiseker,Alexander,William MacDonald,Liberal,16
48003,Bow River,9,Beiseker,Fromholt,Rita Ann,Green Party,2
48003,Bow River,9,Beiseker,Khalid,Fahed,Democratic Advancement,1
48003,Bow River,9,Beiseker,Kucy,Andrew,Independent,6
48003,Bow River,9,Beiseker,MacWilliam,Lynn,NDP,7
48003,Bow River,9,Beiseker,Shields,Martin,Conservative,166
48003,Bow River,9,Beiseker,VandeStroet,Frans,Christian Heritage Party,1
48003,Bow River,10,Beiseker,Alexander,William MacDonald,Liberal,29
48003,Bow River,10,Beiseker,Fromholt,Rita Ann,Green Party,8
48003,Bow River,10,Beiseker,Khalid,Fahed,Democratic Advancement,0
48003,Bow River,10,Beiseker,Kucy,Andrew,Independent,2
48003,Bow River,10,Beiseker,MacWilliam,Lynn,NDP,8
48003,Bow River,10,Beiseker,Shields,Martin,Conservative,133
48003,Bow River,10,Beiseker,VandeStroet,Frans,Christian Heritage Party,0
48003,Bow River,11,Beiseker,Alexander,William MacDonald,Liberal,40
48003,Bow River,11,Beiseker,Fromholt,Rita Ann,Green Party,9
48003,Bow River,11,Beiseker,Khalid,Fahed,Democratic Advancement,2
48003,Bow River,11,Beiseker,Kucy,Andrew,Independent,4
48003,Bow River,11,Beiseker,MacWilliam,Lynn,NDP,7
48003,Bow River,11,Beiseker,Shields,Martin,Conservative,120
48003,Bow River,11,Beiseker,VandeStroet,Frans,Christian Heritage Party,0
48003,Bow River,12,Irricana,Alexander,William MacDonald,Liberal,40
48003,Bow River,12,Irricana,Fromholt,Rita Ann,Green Party,13
48003,Bow River,12,Irricana,Khalid,Fahed,Democratic Advancement,1
48003,Bow River,12,Irricana,Kucy,Andrew,Independent,1
48003,Bow River,12,Irricana,MacWilliam,Lynn,NDP,22
48003,Bow River,12,Irricana,Shields,Martin,Conservative,211
48003,Bow River,12,Irricana,VandeStroet,Frans,Christian Heritage Party,0
48003,Bow River,13,Irricana,Alexander,William MacDonald,Liberal,60
48003,Bow River,13,Irricana,Fromholt,Rita Ann,Green Party,20
48003,Bow River,13,Irricana,Khalid,Fahed,Democratic Advancement,0
48003,Bow River,13,Irricana,Kucy,Andrew,Independent,8
48003,Bow River,13,Irricana,MacWilliam,Lynn,NDP,17
48003,Bow River,13,Irricana,Shields,Martin,Conservative,242
48003,Bow River,13,Irricana,VandeStroet,Frans,Christian Heritage Party,0
48003,Bow River,14,Irricana,Alexander,William MacDonald,Liberal,18
48003,Bow River,14,Irricana,Fromholt,Rita Ann,Green Party,8
48003,Bow River,14,Irricana,Khalid,Fahed,Democratic Advancement,0
48003,Bow River,14,Irricana,Kucy,Andrew,Independent,5
48003,Bow River,14,Irricana,MacWilliam,Lynn,NDP,10
48003,Bow River,14,Irricana,Shields,Martin,Conservative,199
48003,Bow River,14,Irricana,VandeStroet,Frans,Christian Heritage Party,0
48003,Bow River,15,Keoma,Alexander,William MacDonald,Liberal,24
48003,Bow River,15,Keoma,Fromholt,Rita Ann,Green Party,5
48003,Bow River,15,Keoma,Khalid,Fahed,Democratic Advancement,1
48003,Bow River,15,Keoma,Kucy,Andrew,Independent,5
48003,Bow River,15,Keoma,MacWilliam,Lynn,NDP,12
48003,Bow River,15,Keoma,Shields,Martin,Conservative,234
48003,Bow River,15,Keoma,VandeStroet,Frans,Christian Heritage Party,0
48003,Bow River,16,Dalroy,Alexander,William MacDonald,Liberal,30
48003,Bow River,16,Dalroy,Fromholt,Rita Ann,Green Party,4
48003,Bow River,16,Dalroy,Khalid,Fahed,Democratic Advancement,0
48003,Bow River,16,Dalroy,Kucy,Andrew,Independent,4
48003,Bow River,16,Dalroy,MacWilliam,Lynn,NDP,6
48003,Bow River,16,Dalroy,Shields,Martin,Conservative,188
48003,Bow River,16,Dalroy,VandeStroet,Frans,Christian Heritage Party,2
48003,Bow River,17,Conrich,Alexander,William MacDonald,Liberal,195
48003,Bow River,17,Conrich,Fromholt,Rita Ann,Green Party,4
48003,Bow River,17,Conrich,Khalid,Fahed,Democratic Advancement,2
48003,Bow River,17,Conrich,Kucy,Andrew,Independent,4
48003,Bow River,17,Conrich,MacWilliam,Lynn,NDP,17
48003,Bow River,17,Conrich,Shields,Martin,Conservative,249
48003,Bow River,17,Conrich,VandeStroet,Frans,Christian Heritage Party,3
48003,Bow River,18,Chestermere,Alexander,William MacDonald,Liberal,25
48003,Bow River,18,Chestermere,Fromholt,Rita Ann,Green Party,3
48003,Bow River,18,Chestermere,Khalid,Fahed,Democratic Advancement,3
48003,Bow River,18,Chestermere,Kucy,Andrew,Independent,1
48003,Bow River,18,Chestermere,MacWilliam,Lynn,NDP,10
48003,Bow River,18,Chestermere,Shields,Martin,Conservative,275
48003,Bow River,18,Chestermere,VandeStroet,Frans,Christian Heritage Party,5
48003,Bow River,19,Chestermere,Alexander,William MacDonald,Liberal,52
48003,Bow River,19,Chestermere,Fromholt,Rita Ann,Green Party,2
48003,Bow River,19,Chestermere,Khalid,Fahed,Democratic Advancement,0
48003,Bow River,19,Chestermere,Kucy,Andrew,Independent,0
48003,Bow River,19,Chestermere,MacWilliam,Lynn,NDP,10
48003,Bow River,19,Chestermere,Shields,Martin,Conservative,167
48003,Bow River,19,Chestermere,VandeStroet,Frans,Christian Heritage Party,0
48003,Bow River, 20A,Chestermere,Alexander,William MacDonald,Liberal,77
48003,Bow River, 20A,Chestermere,Fromholt,Rita Ann,Green Party,3
48003,Bow River, 20A,Chestermere,Khalid,Fahed,Democratic Advancement,1
48003,Bow River, 20A,Chestermere,Kucy,Andrew,Independent,2
48003,Bow River, 20A,Chestermere,MacWilliam,Lynn,NDP,18
48003,Bow River, 20A,Chestermere,Shields,Martin,Conservative,172
48003,Bow River, 20A,Chestermere,VandeStroet,Frans,Christian Heritage Party,2
48003,Bow River, 20B,Chestermere,Alexander,William MacDonald,Liberal,76
48003,Bow River, 20B,Chestermere,Fromholt,Rita Ann,Green Party,6
48003,Bow River, 20B,Chestermere,Khalid,Fahed,Democratic Advancement,1
48003,Bow River, 20B,Chestermere,Kucy,Andrew,Independent,2
48003,Bow River, 20B,Chestermere,MacWilliam,Lynn,NDP,10
48003,Bow River, 20B,Chestermere,Shields,Martin,Conservative,217
48003,Bow River, 20B,Chestermere,VandeStroet,Frans,Christian Heritage Party,1
48003,Bow River,21,Chestermere,Alexander,William MacDonald,Liberal,48
48003,Bow River,21,Chestermere,Fromholt,Rita Ann,Green Party,6
48003,Bow River,21,Chestermere,Khalid,Fahed,Democratic Advancement,1
48003,Bow River,21,Chestermere,Kucy,Andrew,Independent,0
48003,Bow River,21,Chestermere,MacWilliam,Lynn,NDP,3
48003,Bow River,21,Chestermere,Shields,Martin,Conservative,169
48003,Bow River,21,Chestermere,VandeStroet,Frans,Christian Heritage Party,0
48003,Bow River,22,Chestermere,Alexander,William MacDonald,Liberal,45
48003,Bow River,22,Chestermere,Fromholt,Rita Ann,Green Party,2
48003,Bow River,22,Chestermere,Khalid,Fahed,Democratic Advancement,0
48003,Bow River,22,Chestermere,Kucy,Andrew,Independent,3
48003,Bow River,22,Chestermere,MacWilliam,Lynn,NDP,6
48003,Bow River,22,Chestermere,Shields,Martin,Conservative,166
48003,Bow River,22,Chestermere,VandeStroet,Frans,Christian Heritage Party,0
48003,Bow River,23,Chestermere,Alexander,William MacDonald,Liberal,60
48003,Bow River,23,Chestermere,Fromholt,Rita Ann,Green Party,2
48003,Bow River,23,Chestermere,Khalid,Fahed,Democratic Advancement,0
48003,Bow River,23,Chestermere,Kucy,Andrew,Independent,0
48003,Bow River,23,Chestermere,MacWilliam,Lynn,NDP,4
48003,Bow River,23,Chestermere,Shields,Martin,Conservative,134
48003,Bow River,23,Chestermere,VandeStroet,Frans,Christian Heritage Party,0
48003,Bow River,24,Chestermere,Alexander,William MacDonald,Liberal,35
48003,Bow River,24,Chestermere,Fromholt,Rita Ann,Green Party,2
48003,Bow River,24,Chestermere,Khalid,Fahed,Democratic Advancement,0
48003,Bow River,24,Chestermere,Kucy,Andrew,Independent,2
48003,Bow River,24,Chestermere,MacWilliam,Lynn,NDP,8
48003,Bow River,24,Chestermere,Shields,Martin,Conservative,163
48003,Bow River,24,Chestermere,VandeStroet,Frans,Christian Heritage Party,0
48003,Bow River,25,Chestermere,Alexander,William MacDonald,Liberal,49
48003,Bow River,25,Chestermere,Fromholt,Rita Ann,Green Party,5
48003,Bow River,25,Chestermere,Khalid,Fahed,Democratic Advancement,0
48003,Bow River,25,Chestermere,Kucy,Andrew,Independent,3
48003,Bow River,25,Chestermere,MacWilliam,Lynn,NDP,13
48003,Bow River,25,Chestermere,Shields,Martin,Conservative,195
48003,Bow River,25,Chestermere,VandeStroet,Frans,Christian Heritage Party,1
48003,Bow River,26,Chestermere,Alexander,William MacDonald,Liberal,33
48003,Bow River,26,Chestermere,Fromholt,Rita Ann,Green Party,2
48003,Bow River,26,Chestermere,Khalid,Fahed,Democratic Advancement,0
48003,Bow River,26,Chestermere,Kucy,Andrew,Independent,2
48003,Bow River,26,Chestermere,MacWilliam,Lynn,NDP,8
48003,Bow River,26,Chestermere,Shields,Martin,Conservative,204
48003,Bow River,26,Chestermere,VandeStroet,Frans,Christian Heritage Party,0
48003,Bow River,27,Chestermere,Alexander,William MacDonald,Liberal,79
48003,Bow River,27,Chestermere,Fromholt,Rita Ann,Green Party,5
48003,Bow River,27,Chestermere,Khalid,Fahed,Democratic Advancement,0
48003,Bow River,27,Chestermere,Kucy,Andrew,Independent,3
48003,Bow River,27,Chestermere,MacWilliam,Lynn,NDP,14
48003,Bow River,27,Chestermere,Shields,Martin,Conservative,218
48003,Bow River,27,Chestermere,VandeStroet,Frans,Christian Heritage Party,1
48003,Bow River,28,Rocky View No. 44,Alexander,William MacDonald,Liberal,50
48003,Bow River,28,Rocky View No. 44,Fromholt,Rita Ann,Green Party,1
48003,Bow River,28,Rocky View No. 44,Khalid,Fahed,Democratic Advancement,0
48003,Bow River,28,Rocky View No. 44,Kucy,Andrew,Independent,1
48003,Bow River,28,Rocky View No. 44,MacWilliam,Lynn,NDP,10
48003,Bow River,28,Rocky View No. 44,Shields,Martin,Conservative,146
48003,Bow River,28,Rocky View No. 44,VandeStroet,Frans,Christian Heritage Party,0
48003,Bow River,29,Chestermere,Alexander,William MacDonald,Liberal,89
48003,Bow River,29,Chestermere,Fromholt,Rita Ann,Green Party,1
48003,Bow River,29,Chestermere,Khalid,Fahed,Democratic Advancement,0
48003,Bow River,29,Chestermere,Kucy,Andrew,Independent,3
48003,Bow River,29,Chestermere,MacWilliam,Lynn,NDP,7
48003,Bow River,29,Chestermere,Shields,Martin,Conservative,144
48003,Bow River,29,Chestermere,VandeStroet,Frans,Christian Heritage Party,0
48003,Bow River,30,Chestermere,Alexander,William MacDonald,Liberal,77
48003,Bow River,30,Chestermere,Fromholt,Rita Ann,Green Party,3
48003,Bow River,30,Chestermere,Khalid,Fahed,Democratic Advancement,0
48003,Bow River,30,Chestermere,Kucy,Andrew,Independent,1
48003,Bow River,30,Chestermere,MacWilliam,Lynn,NDP,8
48003,Bow River,30,Chestermere,Shields,Martin,Conservative,129
48003,Bow River,30,Chestermere,VandeStroet,Frans,Christian Heritage Party,1
48003,Bow River,31,Chestermere,Alexander,William MacDonald,Liberal,60
48003,Bow River,31,Chestermere,Fromholt,Rita Ann,Green Party,7
48003,Bow River,31,Chestermere,Khalid,Fahed,Democratic Advancement,0
48003,Bow River,31,Chestermere,Kucy,Andrew,Independent,3
48003,Bow River,31,Chestermere,MacWilliam,Lynn,NDP,19
48003,Bow River,31,Chestermere,Shields,Martin,Conservative,209
48003,Bow River,31,Chestermere,VandeStroet,Frans,Christian Heritage Party,1
48003,Bow River,32,Chestermere,Alexander,William MacDonald,Liberal,53
