district_number,district_name,station_number,station_name,last_name,first_name,party_name,votes
12001,Cape Breton--Canso,66,Cape Breton,Cuzner,Rodger,Liberal,121
12001,Cape Breton--Canso,66,Cape Breton,Rodgers,Adam Daniel,Conservative,8
12001,Cape Breton--Canso,66,Cape Breton,Smith,Michelle,NDP-New Democratic Party,17
12001,Cape Breton--Canso,67,Cape Breton,Coady,Maria Goretti,Green Party,5
12001,Cape Breton--Canso,67,Cape Breton,Cuzner,Rodger,Liberal,169
12001,Cape Breton--Canso,67,Cape Breton,Rodgers,Adam Daniel,Conservative,8
12001,Cape Breton--Canso,67,Cape Breton,Smith,Michelle,NDP-New Democratic Party,25
12001,Cape Breton--Canso,68,Cape Breton,Coady,Maria Goretti,Green Party,10
12001,Cape Breton--Canso,68,Cape Breton,Cuzner,Rodger,Liberal,160
12001,Cape Breton--Canso,68,Cape Breton,Rodgers,Adam Daniel,Conservative,22
12001,Cape Breton--Canso,68,Cape Breton,Smith,Michelle,NDP-New Democratic Party,20
12001,Cape Breton--Canso,69,Cape Breton,Coady,Maria Goretti,Green Party,3
12001,Cape Breton--Canso,69,Cape Breton,Cuzner,Rodger,Liberal,136
12001,Cape Breton--Canso,69,Cape Breton,Rodgers,Adam Daniel,Conservative,9
12001,Cape Breton--Canso,69,Cape Breton,Smith,Michelle,NDP-New Democratic Party,22
12001,Cape Breton--Canso,70,Cape Breton,Coady,Maria Goretti,Green Party,2
12001,Cape Breton--Canso,70,Cape Breton,Cuzner,Rodger,Liberal,128
12001,Cape Breton--Canso,70,Cape Breton,Rodgers,Adam Daniel,Conservative,13
12001,Cape Breton--Canso,70,Cape Breton,Smith,Michelle,NDP-New Democratic Party,30
12001,Cape Breton--Canso,71,Cape Breton,Coady,Maria Goretti,Green Party,0
12001,Cape Breton--Canso,71,Cape Breton,Cuzner,Rodger,Liberal,175
12001,Cape Breton--Canso,71,Cape Breton,Rodgers,Adam Daniel,Conservative,8
12001,Cape Breton--Canso,71,Cape Breton,Smith,Michelle,NDP-New Democratic Party,42
12001,Cape Breton--Canso,72,Cape Breton,Coady,Maria Goretti,Green Party,4
12001,Cape Breton--Canso,72,Cape Breton,Cuzner,Rodger,Liberal,182
12001,Cape Breton--Canso,72,Cape Breton,Rodgers,Adam Daniel,Conservative,7
12001,Cape Breton--Canso,72,Cape Breton,Smith,Michelle,NDP-New Democratic Party,27
12001,Cape Breton--Canso,73,Gardiner Mines,Coady,Maria Goretti,Green Party,3
12001,Cape Breton--Canso,73,Gardiner Mines,Cuzner,Rodger,Liberal,132
12001,Cape Breton--Canso,73,Gardiner Mines,Rodgers,Adam Daniel,Conservative,16
12001,Cape Breton--Canso,73,Gardiner Mines,Smith,Michelle,NDP-New Democratic Party,49
12001,Cape Breton--Canso,74,Gardiner Mines,Coady,Maria Goretti,Green Party,3
12001,Cape Breton--Canso,74,Gardiner Mines,Cuzner,Rodger,Liberal,111
12001,Cape Breton--Canso,74,Gardiner Mines,Rodgers,Adam Daniel,Conservative,6
12001,Cape Breton--Canso,74,Gardiner Mines,Smith,Michelle,NDP-New Democratic Party,13
12001,Cape Breton--Canso,75,Reserve Mines,Coady,Maria Goretti,Green Party,3
12001,Cape Breton--Canso,75,Reserve Mines,Cuzner,Rodger,Liberal,96
12001,Cape Breton--Canso,75,Reserve Mines,Rodgers,Adam Daniel,Conservative,10
12001,Cape Breton--Canso,75,Reserve Mines,Smith,Michelle,NDP-New Democratic Party,20
12001,Cape Breton--Canso,76,Reserve Mines,Coady,Maria Goretti,Green Party,5
12001,Cape Breton--Canso,76,Reserve Mines,Cuzner,Rodger,Liberal,97
12001,Cape Breton--Canso,76,Reserve Mines,Rodgers,Adam Daniel,Conservative,2
12001,Cape Breton--Canso,76,Reserve Mines,Smith,Michelle,NDP-New Democratic Party,13
12001,Cape Breton--Canso,77,Reserve Mines,Coady,Maria Goretti,Green Party,3
12001,Cape Breton--Canso,77,Reserve Mines,Cuzner,Rodger,Liberal,119
12001,Cape Breton--Canso,77,Reserve Mines,Rodgers,Adam Daniel,Conservative,23
12001,Cape Breton--Canso,77,Reserve Mines,Smith,Michelle,NDP-New Democratic Party,26
12001,Cape Breton--Canso,78,Cape Breton,Coady,Maria Goretti,Green Party,6
12001,Cape Breton--Canso,78,Cape Breton,Cuzner,Rodger,Liberal,199
12001,Cape Breton--Canso,78,Cape Breton,Rodgers,Adam Daniel,Conservative,14
12001,Cape Breton--Canso,78,Cape Breton,Smith,Michelle,NDP-New Democratic Party,30
12001,Cape Breton--Canso,79,Cape Breton,Coady,Maria Goretti,Green Party,3
12001,Cape Breton--Canso,79,Cape Breton,Cuzner,Rodger,Liberal,166
12001,Cape Breton--Canso,79,Cape Breton,Rodgers,Adam Daniel,Conservative,15
12001,Cape Breton--Canso,79,Cape Breton,Smith,Michelle,NDP-New Democratic Party,22
12001,Cape Breton--Canso,80,Cape Breton,Coady,Maria Goretti,Green Party,8
12001,Cape Breton--Canso,80,Cape Breton,Cuzner,Rodger,Liberal,150
12001,Cape Breton--Canso,80,Cape Breton,Rodgers,Adam Daniel,Conservative,10
12001,Cape Breton--Canso,80,Cape Breton,Smith,Michelle,NDP-New Democratic Party,15
