district_number,district_name,station_number,station_name,last_name,first_name,party_name,votes
10001,Avalon,42,Blow Me Down--Port de Grave,Barnett,Lorraine E.,Conservative,29
10001,Avalon,42,Blow Me Down--Port de Grave,Byrne-Puumala,Krista,Green Party,0
10001,Avalon,42,Blow Me Down--Port de Grave,McCreath,Jennifer,Forces et Démocratie - Allier les forces de nos régions,0
10001,Avalon,42,Blow Me Down--Port de Grave,McDonald,Ken,Liberal,41
10001,Avalon,43,Port de Grave,Andrews,Scott,No Affiliation,31
10001,Avalon,43,Port de Grave,Baldwin,Jeannie,NDP-New Democratic Party,2
10001,Avalon,43,Port de Grave,Barnett,Lorraine E.,Conservative,31
10001,Avalon,43,Port de Grave,Byrne-Puumala,Krista,Green Party,0
10001,Avalon,43,Port de Grave,McCreath,Jennifer,Forces et Démocratie - Allier les forces de nos régions,0
10001,Avalon,43,Port de Grave,McDonald,Ken,Liberal,54
10001,Avalon,44,Cupids,Andrews,Scott,No Affiliation,53
10001,Avalon,44,Cupids,Baldwin,Jeannie,NDP-New Democratic Party,15
10001,Avalon,44,Cupids,Barnett,Lorraine E.,Conservative,3
10001,Avalon,44,Cupids,Byrne-Puumala,Krista,Green Party,1
10001,Avalon,44,Cupids,McCreath,Jennifer,Forces et Démocratie - Allier les forces de nos régions,0
10001,Avalon,44,Cupids,McDonald,Ken,Liberal,54
10001,Avalon,45,Cupids,Andrews,Scott,No Affiliation,49
10001,Avalon,45,Cupids,Baldwin,Jeannie,NDP-New Democratic Party,20
10001,Avalon,45,Cupids,Barnett,Lorraine E.,Conservative,28
10001,Avalon,45,Cupids,Byrne-Puumala,Krista,Green Party,0
10001,Avalon,45,Cupids,McCreath,Jennifer,Forces et Démocratie - Allier les forces de nos régions,1
10001,Avalon,45,Cupids,McDonald,Ken,Liberal,114
10001,Avalon,46,Conception Bay South,Andrews,Scott,No Affiliation,52
10001,Avalon,46,Conception Bay South,Baldwin,Jeannie,NDP-New Democratic Party,50
10001,Avalon,46,Conception Bay South,Barnett,Lorraine E.,Conservative,24
10001,Avalon,46,Conception Bay South,Byrne-Puumala,Krista,Green Party,2
10001,Avalon,46,Conception Bay South,McCreath,Jennifer,Forces et Démocratie - Allier les forces de nos régions,1
10001,Avalon,46,Conception Bay South,McDonald,Ken,Liberal,121
10001,Avalon, 47A,Conception Bay South,Andrews,Scott,No Affiliation,43
10001,Avalon, 47A,Conception Bay South,Baldwin,Jeannie,NDP-New Democratic Party,31
10001,Avalon, 47A,Conception Bay South,Barnett,Lorraine E.,Conservative,25
10001,Avalon, 47A,Conception Bay South,Byrne-Puumala,Krista,Green Party,1
10001,Avalon, 47A,Conception Bay South,McCreath,Jennifer,Forces et Démocratie - Allier les forces de nos régions,0
10001,Avalon, 47A,Conception Bay South,McDonald,Ken,Liberal,146
10001,Avalon, 47B,Conception Bay South,Andrews,Scott,No Affiliation,38
10001,Avalon, 47B,Conception Bay South,Baldwin,Jeannie,NDP-New Democratic Party,36
10001,Avalon, 47B,Conception Bay South,Barnett,Lorraine E.,Conservative,34
10001,Avalon, 47B,Conception Bay South,Byrne-Puumala,Krista,Green Party,2
10001,Avalon, 47B,Conception Bay South,McCreath,Jennifer,Forces et Démocratie - Allier les forces de nos régions,0
10001,Avalon, 47B,Conception Bay South,McDonald,Ken,Liberal,139
10001,Avalon,48,Conception Bay South,Andrews,Scott,No Affiliation,47
10001,Avalon,48,Conception Bay South,Baldwin,Jeannie,NDP-New Democratic Party,39
10001,Avalon,48,Conception Bay South,Barnett,Lorraine E.,Conservative,35
10001,Avalon,48,Conception Bay South,Byrne-Puumala,Krista,Green Party,0
10001,Avalon,48,Conception Bay South,McCreath,Jennifer,Forces et Démocratie - Allier les forces de nos régions,1
10001,Avalon,48,Conception Bay South,McDonald,Ken,Liberal,182
10001,Avalon,49,Conception Bay South,Andrews,Scott,No Affiliation,36
10001,Avalon,49,Conception Bay South,Baldwin,Jeannie,NDP-New Democratic Party,49
10001,Avalon,49,Conception Bay South,Barnett,Lorraine E.,Conservative,16
10001,Avalon,49,Conception Bay South,Byrne-Puumala,Krista,Green Party,0
10001,Avalon,49,Conception Bay South,McCreath,Jennifer,Forces et Démocratie - Allier les forces de nos régions,1
10001,Avalon,49,Conception Bay South,McDonald,Ken,Liberal,148
10001,Avalon,50,Conception Bay South,Andrews,Scott,No Affiliation,32
10001,Avalon,50,Conception Bay South,Baldwin,Jeannie,NDP-New Democratic Party,30
10001,Avalon,50,Conception Bay South,Barnett,Lorraine E.,Conservative,11
10001,Avalon,50,Conception Bay South,Byrne-Puumala,Krista,Green Party,0
10001,Avalon,50,Conception Bay South,McCreath,Jennifer,Forces et Démocratie - Allier les forces de nos régions,0
10001,Avalon,50,Conception Bay South,McDonald,Ken,Liberal,108
10001,Avalon,51,Conception Bay South,Andrews,Scott,No Affiliation,26
10001,Avalon,51,Conception Bay South,Baldwin,Jeannie,NDP-New Democratic Party,44
10001,Avalon,51,Conception Bay South,Barnett,Lorraine E.,Conservative,7
10001,Avalon,51,Conception Bay South,Byrne-Puumala,Krista,Green Party,1
10001,Avalon,51,Conception Bay South,McCreath,Jennifer,Forces et Démocratie - Allier les forces de nos régions,0
10001,Avalon,51,Conception Bay South,McDonald,Ken,Liberal,181
10001,Avalon,52,Conception Bay South,Andrews,Scott,No Affiliation,25
10001,Avalon,52,Conception Bay South,Baldwin,Jeannie,NDP-New Democratic Party,36
10001,Avalon,52,Conception Bay South,Barnett,Lorraine E.,Conservative,24
10001,Avalon,52,Conception Bay South,Byrne-Puumala,Krista,Green Party,1
10001,Avalon,52,Conception Bay South,McCreath,Jennifer,Forces et Démocratie - Allier les forces de nos régions,0
