district_number,district_name,station_number,station_name,last_name,first_name,party_name,votes
47001,Battlefords--Lloydminster,61,Medstead,Anguish,Doug,Independent,13
47001,Battlefords--Lloydminster,61,Medstead,Ingram,Larry,Liberal,26
47001,Battlefords--Lloydminster,61,Medstead,Ritz,Gerry,Conservative,240
47001,Battlefords--Lloydminster,61,Medstead,Tait,Glenn,NDP-New Democratic Party,29
47001,Battlefords--Lloydminster,61,Medstead,Tenkink,Mikaela,Green Party,9
47001,Battlefords--Lloydminster,62,Delmas,Anguish,Doug,Independent,15
47001,Battlefords--Lloydminster,62,Delmas,Ingram,Larry,Liberal,33
47001,Battlefords--Lloydminster,62,Delmas,Ritz,Gerry,Conservative,100
47001,Battlefords--Lloydminster,62,Delmas,Tait,Glenn,NDP-New Democratic Party,16
47001,Battlefords--Lloydminster,62,Delmas,Tenkink,Mikaela,Green Party,4
47001,Battlefords--Lloydminster,63,North Battleford,Anguish,Doug,Independent,10
47001,Battlefords--Lloydminster,63,North Battleford,Ingram,Larry,Liberal,54
47001,Battlefords--Lloydminster,63,North Battleford,Ritz,Gerry,Conservative,89
